date_str,day_idx,hour_idx,time_key,resolution_stride,resolution_label,variant,smooth,mean_design,fit_type,model,kernel,coord_mode,loss,fit_iter_raw,fit_steps_reported,precompute_s,fit_s,total_s,n_grid,n_valid,valid_fraction,est_sigmasq,est_range,est_nugget,n_clusters,block_shape_lat,block_shape_lon,n_neighbor_blocks,max_points_per_cluster,n_target_blocks,n_target_points,n_batches,max_cond_points,median_cond_points,median_target_size,max_target_size,target_chunk_size,cluster_block_shape,cluster_neighbor_blocks,total_conditioning_nominal
20240706,5,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.7961,0,1,0.0015,0.0458,0.0473,300,300,1.0000,14.4821,0.4934,1.7293,20,4,4,2,16,20,300,2,32,32.0000,14.0000,16,128,4x4,2,32
20240706,5,0,2024_07_y24m07day06_hm00:53,4,x4,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.6677,0,1,0.0024,0.0483,0.0507,1160,1160,1.0000,13.3219,0.6262,3.9972,80,4,4,2,16,80,1160,2,32,32.0000,10.0000,16,128,4x4,2,32
20240706,5,0,2024_07_y24m07day06_hm00:53,2,x2,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.5100,0,1,0.0072,0.2205,0.2277,4560,4532,0.9939,12.5914,0.6085,3.8340,300,4,4,2,16,300,4532,6,32,32.0000,13.0000,16,128,4x4,2,32
20240706,5,0,2024_07_y24m07day06_hm00:53,1,x1,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.3364,0,1,0.0790,0.7762,0.8552,18126,18069,0.9969,14.0333,0.3457,2.1769,1160,4,4,2,16,1160,18069,5,32,32.0000,12.0000,16,128,4x4,2,32
20240706,5,1,2024_07_y24m07day06_hm01:53,8,x8,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.8657,0,1,0.0010,0.0387,0.0398,300,292,0.9733,14.5785,0.5209,3.6822,20,4,4,2,16,20,292,4,32,32.0000,13.5000,16,128,4x4,2,32
20240706,5,1,2024_07_y24m07day06_hm01:53,4,x4,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.7255,0,1,0.0026,0.0776,0.0802,1160,1128,0.9724,15.4742,0.7900,5.1089,80,4,4,2,16,80,1128,8,32,32.0000,12.0000,16,128,4x4,2,32
20240706,5,1,2024_07_y24m07day06_hm01:53,2,x2,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.5371,0,1,0.0073,0.1849,0.1922,4560,4391,0.9629,14.3985,0.4990,3.4252,300,4,4,2,16,300,4391,12,32,32.0000,10.5000,16,128,4x4,2,32
20240706,5,1,2024_07_y24m07day06_hm01:53,1,x1,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.4021,0,1,0.0659,0.8283,0.8942,18126,17517,0.9664,15.8537,0.3361,2.4993,1160,4,4,2,16,1152,17517,16,32,32.0000,8.5000,16,128,4x4,2,32
20240706,5,2,2024_07_y24m07day06_hm02:53,8,x8,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.9341,0,1,0.0010,0.0477,0.0487,300,280,0.9333,16.1218,0.5008,4.3090,20,4,4,2,16,20,280,5,32,32.0000,14.0000,16,128,4x4,2,32
20240706,5,2,2024_07_y24m07day06_hm02:53,4,x4,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.7557,0,1,0.0025,0.0886,0.0911,1160,1066,0.9190,15.0052,0.6866,5.3890,80,4,4,2,16,80,1066,10,32,32.0000,11.5000,16,128,4x4,2,32
